channelId,channelTitle,label,label_id,shortDesc,confidence,knowledge_source,evidence,shortlist_count
UCaw4VmRW8SfygV2u044OpoQ,POP PSYCH,Lifestyle,lifestyle,"Welcome to my channel! I am a licensed Psychologist, with an M.A. in Marriage and Family Therapy, and a Ph.D. in Counseling Psychology. I am a corporate psychologist, consultant, and executive coach. This is intended to be a flexible channe",0.9,both,"The channel focuses on psychology and personal development, which aligns with lifestyle content, and the description indicates a commentary on popular culture and relationships.",12
UCrZ58f5yvy0HQ9hm-hZ1H_g,Portland Life,Lifestyle,lifestyle,"Moving to Portland, Oregon? Book a call! Call #503-804-1466 We are all about Portland Living. We serve the surrounding Portland suburbs and beyond. If you want to know everything about living in Portland and surrounding areas, subscribe to ",0.9,both,"The channel focuses on living in Portland, Oregon, providing information about real estate and lifestyle in the area, which aligns with the lifestyle category.",12
UC3uCNdbm9RZb3F_KZKX5u4w,Rainbow Gardens,Lifestyle,lifestyle,"Genesis 9: 13-17 KJV 13 I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth. 14 And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud: 15 And I w",0.8,text_clues,The channel's focus on appreciating beauty in everyday life and encouraging viewers to embrace each day aligns with lifestyle content.,12
UC6ckWeFOnxq5JNGdB5_QKcg,Ted the Butcher TV,Lifestyle,lifestyle,,0.7,text_clues,"The title 'Ted the Butcher TV' suggests a focus on personal stories or experiences, which aligns with lifestyle content.",12
UC0r6S4hmYdRcDnw7zey7Myg,The Bearded Butchers,Lifestyle,lifestyle,"The Bearded Butchers have crafted their enterprise on a strong foundation of three pillars, each one integral to the success and ethos of their business. The first pillar is their authentic butcher shop, Whitefeather Meats located in Cresto",0.85,both,"The channel focuses on the brothers' lifestyle around butchery, outdoor activities, and family, which aligns with the lifestyle category.",12
UCuvjQYKukKjVyhSVxQibgOw,The Calum Johnson Show,Lifestyle,lifestyle,"Curious questions from a curious mind with the most remarkable people on the planet. Hit the subscribe button and join our movement of living happier, healthier and wealthier lives.",0.8,text_clues,"The channel focuses on living happier, healthier, and wealthier lives, which aligns with lifestyle content.",12
UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Lifestyle,lifestyle,"64% of our viewers don't realise they don't subscribe, please double check, thank you!!",0.8,text_clues,"The channel title 'The Diary Of A CEO' suggests a focus on personal experiences and insights related to self-improvement and daily life, aligning with lifestyle content.",12
UC9OJk22Mh_-aj0ruME96T2w,The Williams Fam,Lifestyle,lifestyle,"Yes, we’re actually brothers! 4 dancing bros from a family of 6! 🕺 Business inquiries: mgmt@odysseyentgroup.com New PO Box 8335 Winnetka Ave, Winnetka, CA, 91306 #422 IG: @thewilliamsfam",0.9,text_clues,"The channel features a family of dancing brothers, indicating a focus on daily life and vlogs, which aligns with the lifestyle category.",12
UCEFZ7yABV_j9Ts3U18pZ1vw,Will Chidlow,Lifestyle,lifestyle,Making videos and vlogging to improve my film making and share my progress with you all.,0.9,text_clues,"The channel focuses on vlogging and sharing personal progress in filmmaking, which aligns with lifestyle content.",12
UCv42RmpB6iwadGz6n818l6w,Alter Bridge,Music,music,~ The Official Channel Of Alter Bridge ~ What Lies Within Tour ~ Tickets and VIP Experiences are on sale now at https://alterbridge.com,0.95,text_clues,"The channel title 'Alter Bridge' refers to a well-known rock band, and the description indicates it is the official channel for music-related content, including tours and experiences.",12
UCP0z2BisC_uuJGDk90gs2yA,Arc De Soleil,Music,music,#NAME?,0.9,text_clues,"The channel title 'Arc De Soleil' and the description indicating it is an official channel suggest a focus on music performance, likely related to a band or musical project.",12
UCZtDUmC3W7j25XHZWFT_XgQ,BBC Music,Music,music,"BBC Music brings you the biggest artists in the world from the biggest events. There's tracks from the legendary festivals like Glastonbury and Reading and Leeds, sessions from emerging artists with BBC Music Introducing, performances from ",0.95,both,"The channel title 'BBC Music' and description emphasize music performances, major artists, and events, indicating a strong focus on music content.",12
UCBJh1lBd44OGUd5JrHZQvCQ,Best of The Voice,Music,music,"The best Blind Auditions, Battles and performances of The Voice, all together in one place. Which singers made the Coaches turn their red chairs? ✌️",0.9,text_clues,"The channel focuses on performances from 'The Voice', which is a music competition show, highlighting auditions and battles.",12
UCC4vs_6IdURyXrwYa74k-jw,Blues Lounge,Music,music,Blues Lounge channel is official music channel for a band performing under one alias - Brian Grey. The band first formed in late 2019 consisting of little known musicians and had major success releasing jazz albums for online steaming platf,0.95,both,"The channel focuses on music, specifically a band performing blues and jazz, which aligns with the 'music' category. The description highlights their musical journey and genre fusion.",12
UCRvnaTGSZQe3xuiZZZVklZA,Bob Moses,Music,music,Bob Moses Official YouTube Channel Instagram: https://www.instagram.com/bobmosesmusic Facebook: https://www.facebook.com/bobmosesmusic Twitter: https://www.twitter.com/bobmosesmusic Twitch: https://www.twitter.com/bobmosesmusic,0.95,both,"The channel title 'Bob Moses' refers to the electronic music duo known for their music performances, and the description confirms it as their official channel, indicating a focus on music content.",12
UCxNZMlrLOGO88BnFwNYgEEA,Bobby Bass,Music,music,"Hey! I'm Bobby Bass, a musician who's passionate about music and loves to create unique and creative arrangements. I'm grateful to be a part of several music groups, including ""The Bass Gang"", ""The Wellermen,"" and ""Pitch Slapped"", and I'm a",0.95,both,"The channel title and description clearly indicate a focus on music, with mentions of being a musician, involvement in music groups, and a passion for creating unique arrangements.",12
UCAG3VrzHOmnNjrDeOpcZfFQ,Brooke C,Music,music,Playing along to some of my favorite songs on here! Thanks for stopping by! Don’t forget to subscribe to see more drum covers! Add me on Instagram!! @rockangel_ . Proudly use and endorse… Meinl Cymbals Pearl Drums Evans Drumheads Vater Drum,0.9,both,"The channel focuses on playing drum covers of favorite songs, indicating a strong connection to music performance, supported by endorsements of musical equipment.",12
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,Music,music,"The official YouTube channel of Bruno Mars. Subscribe for the latest official music videos, live performances, official audio, and more: https://Atlantic.lnk.to/BMsubscribe 15x GRAMMY Award winner and 27x GRAMMY Award nominee Bruno Mars is ",1,both,"The channel is dedicated to Bruno Mars, a prominent musician known for his hit songs and music videos, as indicated in the title and description.",12
UC6MvbqzzXu9E6SWM2Jf-g_Q,Calum Graham Music,Music,music,"This Canadian fingerstyle guitarist has enthralled millions of listeners around the world with his signature playing style which has led to tours across America, Europe, Australia and China. He is also considered one of the World’s Top 30 G",0.95,both,"The channel focuses on a Canadian fingerstyle guitarist, highlighting his music career and recognition, which aligns with the 'music' category.",12
UC_hOdGU7CK_jfckv2C6kmFA,Chill Guitar Music,Music,music,"🎸 Chill Guitar Music is your go-to destination for smooth jazz, chillhop, and jazzhop, featuring relaxing guitar solos by the talented Sebastien Zunino. 🎶 Every track is crafted to bring you peaceful, feel-good vibes—perfect for studying,",0.95,both,"The channel focuses on chill guitar music, jazzhop, and smooth jazz, which are all music genres, and the description emphasizes relaxing guitar solos and calming instrumental music.",12
UCHF66aWLOxBW4l6VkSrS3cQ,Coachella,Music,music,"April 10-12 & April 17-19, 2026 🪁 2026 Passes are Sold Out",0.9,text_clues,"The channel title 'Coachella' refers to a famous music festival, indicating a focus on music-related content.",12
UCKvKjZ3l9azWz4F49q2R3tQ,Coffee Relaxing Jazz,Music,music,All music in this video and on this channel is original music by Coffee Relaxing Jazz.,0.9,text_clues,"The channel title and description indicate a focus on original music, specifically jazz, which aligns with the 'music' category.",12
UCtkcJMyK1F46NJ5WjX7hBSw,Dead Wax,Music,music,"Musicians nerding out to great music. Hosts Jack Conte (Scary Pockets, Pomplamoose, CEO of Patreon) and Ryan Lerman (Scary Pockets, John Legend, Ben Folds) are joined by musician friends to help break down whats going on in their favorite m",0.95,both,"The channel focuses on musicians discussing music production and theory, with hosts who are established musicians, indicating a strong emphasis on music-related content.",12
UCobfgsTVhaIyIRAms-M4JWw,Deep Woods Custom Guitars,Music,music,,0.9,text_clues,"The channel title 'Deep Woods Custom Guitars' suggests a focus on guitars, which are musical instruments, indicating a strong connection to music.",12
UCPSu8IosaYxsVx5TOGFtjCg,Dirty Loops,Music,music,Official YouTube Dirty Loops Band Page Check out our shows & other stuff at www.dirty-loops.com,0.9,text_clues,The channel title 'Dirty Loops' and the description indicating it is an official band page suggest a focus on music performance.,12
UCbzNcFN7cxA8HO18cTYyTfg,Doctor Mix,Music,music,🎹🔥 BECOME A SYNTH GURU — OUT NOW! 🔥🎹 👉 https://doctormix.com/synthesizer-guru/ 👈 🚀 Join my video course today & save 25% — early bird ends soon! ⏳ 43 in-depth lessons • Every type of synthesis • 30+ years of knowledge condensed into ,0.9,both,"The channel focuses on music production, synthesizers, and tutorials, indicating a strong emphasis on music-related content.",12
UCBHhdnYxvu94yefpeZABY9g,Dream Theater,Music,music,The official YouTube channel of the US progressive metal band Dream Theater.,0.95,text_clues,"The channel is explicitly described as the official YouTube channel of the US progressive metal band Dream Theater, indicating a focus on music content.",12
UCRKUD_3V4q7qyAexSuiBIFw,El Conan,Music,music,"Simply wanting to share my love of Jazz, Gospel, and Latin Christian Music",0.9,text_clues,"The channel title 'El Conan' and the description indicate a focus on sharing love for Jazz, Gospel, and Latin Christian Music, which aligns directly with the music category.",12
UCvrmr8Nfd86dG7pnSHC7c6Q,EllenPlaysBass,Music,music,"13-year-old bass player from Las Vegas, Nevada. Started playing the bass in April 2020. The journey continues ... Official Website: www.EllenPlaysBass.com Contact: info@hovakalaverdyan.com",0.9,text_clues,"The channel title and description indicate a focus on music, specifically bass playing, which aligns with the 'music' category.",12
UCHlHSn0iwyYJg9LQETZ5R_Q,Four80East,Music,music,"Welcome to the official Four80East YouTube channel! Four80East is an electro-jazz collective that’s all about the groove. Mixing jazz with other genres and underpinning it all with electronic production, the Canadian producer duo of Rob DeB",0.95,both,"The channel features Four80East, an electro-jazz collective known for their unique blend of jazz and electronic music, indicating a strong focus on music performance and production.",12
UCR1LVH-teuA3-Kfy576TYSw,georgemichael,Music,music,The official YouTube channel for George Michael. Celebrating 40 years of Careless Whisper 🎷,0.95,both,"The channel is dedicated to George Michael, a famous musician, and the description mentions celebrating 'Careless Whisper,' indicating a focus on music content.",12
UCIJHwsTJyrH4YznoJxZmJHQ,GR-Research,Music,music,GR Research began in 1995 as a passion for high quality audio turned business venture. We are driven by a desire for excellence and expect nothing less than to turn the next page in mainstream loudspeaker design.,0.8,text_clues,"The channel focuses on high-quality audio and loudspeaker design, which relates closely to music performance and production.",12
UC7HOGKjSKzP5PBfmdaAkbQg,Guildhall School of Music & Drama,Music,music,"Guildhall School is a vibrant, international community of musicians, actors and production artists in the heart of the City of London. Ranked number one in Arts, Drama & Music by the Complete University Guide 2025, one of the top five insti",0.9,both,"The channel focuses on music and performing arts education, highlighting its ranking in Arts, Drama & Music, and its community of musicians, which aligns with the 'music' category.",12
UC_Oz4jIU_rSmXaBH69kmddw,Johnny Davidson - Drumming & Hang Gliding,Music,music,"Thanks for visiting my YouTube Channel. Please subscribe, like and share. Your support is inspiring! *Tribute to RUSH - Drum Cover Project available now! *Also check out some amazing Hang Gliding Flights as well. Enjoy the amazing views as ",0.9,both,"The channel focuses on drumming, specifically a tribute to the band RUSH, indicating a strong emphasis on music performance. Additionally, the mention of hang gliding adds a unique lifestyle element, but the primary content revolves around music.",12
UCrBId04l9CaruJsQ5Q8y9lA,Kanade Sato,Music,music,"Born in Saitama Prefecture, 2002. Familiar with Jazz fusion and Pop music from an early age. She self-taught the melody of ""Spain (Chick Corea)"", before speaking words . She started playing drums at 3 years old, and decided to become a prof",0.95,both,"The channel focuses on Kanade Sato, a young drummer with a background in jazz fusion and pop music, showcasing her musical achievements and collaborations, indicating a strong emphasis on music content.",12
UCD5ZsXiIFlrWrbOCM6rEDKQ,Leonid & Friends,Music,music,"Leonid & Friends - best tribute to Chicago, Earth Wind & Fire, Tower of Power, Steely Dan and more!",0.95,both,"The channel title 'Leonid & Friends' and the description highlight it as a tribute band to famous music groups like Chicago and Earth Wind & Fire, indicating a strong focus on music performance.",12
UC74ssco0gFbhNpXHJyYcYEQ,Lexington Lab Band ®️,Music,music,Here you will find a collaboration of central Kentucky musicians tackling some of the most iconic artists of the last 50 years. Our goal is to honor these great songwriters and players with our interpretation of their best tunes.,0.95,both,"The channel focuses on a collaboration of musicians covering iconic songs, which aligns with the music category, and the description emphasizes honoring songwriters and players, further supporting this choice.",12
UCItFLm69UtzH5FYCnHJfAHg,LITTLE BIG BEAT STUDIOS,Music,music,"LITTLE BIG BEAT STUDIOS offers high-end mixing and mastering plus filming and marketing services to artists, labels and brands of all sizes. If you're planning on recording an album (CD or vinyl) or shooting a video, just get in touch with ",0.9,both,"The channel focuses on high-end mixing and mastering services for artists, which aligns with the music industry, and the description indicates a strong connection to music production.",12
UCZ2wHrgU2nr0CoO0KNSDV5g,Live Nation,Music,music,We bring artists and fans together around the 🌎 through the power of live events 🎤 🎸🎶 Find upcoming tours near you at LiveNation.com,0.9,both,"The channel title 'Live Nation' and description emphasize live events and bringing artists and fans together, which aligns closely with the music category.",12
UC-RA5BzE_BnZhf5iVdNF1hA,loopop,Music,music,"Loopop is all about in-depth electronic music & synth ideas tips, tricks and reviews!",0.9,text_clues,"The channel title 'loopop' and description focus on electronic music, synth ideas, tips, tricks, and reviews, indicating a strong emphasis on music content.",12
UC3TqK2sSktlk7CmXGpw7_Cg,Low End University,Music,music,"Low End University was founded by Mark Michell, an internationally-touring and recording bassist known for his work with Scale the Summit, Tony MacAlpine, Tetrafusion, and Watermox. His most-recent albums were released to Billboard-charting",0.95,both,"The channel focuses on bass guitar instruction and has a strong connection to music through Mark Michell's background as a touring bassist and his work with various music projects, as well as the mention of teaching and publishing music-related content.",12
UC5ve4DxNMLRXOetCYWFUkYw,Música Progressiva,Music,music,"Canal criado para divulgar a Música Progressiva (Rock Progressivo) de todos os países, estilos e épocas.",0.95,text_clues,"The channel title and description explicitly mention 'Música Progressiva' and 'Rock Progressivo', indicating a focus on music content.",12
UClI2TvzZX2IkZ_usZV8QOvA,Mack Avenue,Music,music,"The official YouTube channel for Mack Avenue Music Group, a family of labels including Mack Avenue Records, Artistry Music, Rendezvous Music, MaxJazz, Brother Mister Productions and Strata-East Records. Mack Avenue Music Group is a Detroit-",0.95,both,"The channel is dedicated to Mack Avenue Music Group, a jazz label, indicating a strong focus on music and artists, supported by the description of their commitment to artistic excellence and innovation in the music community.",12
UCZiGGE0e0DctISlShAILbjQ,Marcin,Music,music,Marcin's official channel. Website: https://marcinofficial.com Instagram: https://www.instagram.com/marcin.music TikTok: https://www.tiktok.com/@marcin.music Facebook: https://www.facebook.com/marcinguitar Management: management@marcinoffic,0.9,text_clues,"The channel title 'Marcin' and the description 'Marcin's official channel' suggest a focus on music, especially given the links to social media platforms like Instagram and TikTok that are often used by musicians.",12
UCKrWgJg6GU9OwC-5fSqfB1g,Martin Miller,Music,music,"I‘m Martin Miller, a musician from Leipzig, Germany, born in 1985. I‘ve been a professional musician my entire adult life. In 2010 I graduated from Carl-Maria-von-Weber Music College in Dresden as a guitar player and music educator. I‘ve al",0.95,both,"The channel focuses on Martin Miller's career as a professional musician, guitar player, and educator, with a strong emphasis on music performance and collaboration with other artists.",12
UCh1vNDTd-d60UEJRf6BAUZA,Matt Johnson’s Keyspace,Music,music,"I have been the keyboard player from Jamiroquai for the last 22 years as well as an in demand session player and producer. This is a channel about keyboards and music production. All rights to this material are reserved, please contact me i",0.95,both,"The channel title and description clearly indicate a focus on keyboards and music production, specifically mentioning the creator's long-term role as a keyboard player for Jamiroquai, a well-known band in the music industry.",12
UC1vts8sER8VOrgh9L8RyBOQ,Michael Ramsey:                       On The Riser,Music,music,"Touring Drummer, Educator, Drum Technician #drumlessons #rickkroadtrip #biggunacdctribute #pearldrums #zildjiancymbals #remodrumheads #rolandelectronics #porkpiepercussion",0.9,both,"The channel title and description indicate a focus on drumming, education, and performance, which aligns closely with the music category. The hashtags also suggest a connection to music-related content.",12
UC_P_VjGqCyjQyCwBUPu4lHg,Milo Andreo,Music,music,"Se seu sonho é aprender a tocar teclado e piano, você está no lugar certo! Não importa se você acha que ""não leva jeito"" ou que ""não tem dom"". Esse canal existe justamente para te fazer realizar esse sonho através de aulas super fáceis de e",0.95,both,"The channel focuses on teaching piano and keyboard, emphasizing music lessons and famous songs, which aligns with the 'music' category. The description also highlights the instructor's extensive experience in music education.",12
UC-9-kyTW8ZkZNDHQJ6FgpwQ,Music,Music,music,"Visit the YouTube Music Channel to find today’s top talent, featured artists, and playlists. Subscribe to see the latest in the music world. This channel was generated automatically by YouTube's video discovery system.",0.95,text_clues,"The channel title 'Music' and description focus on music talent, artists, and playlists, indicating a clear alignment with the music category.",12
UCPhq7iR65k0gWcraXgLiY1A,Nigel John Stanford,Music,music,"Music from Nigel Stanford. Cymatics, Audio Visualization, Robotic Instruments from Wellington, New Zealand",0.9,both,"The channel title and description clearly indicate a focus on music, specifically mentioning 'Cymatics' and 'Audio Visualization', which are related to musical performance and production.",12
UCFPzKZg-By8_DtBJiEDLcJw,NOAPOLOGY,Music,music,Booking: booking@noapologyband.com Visit our official web site: http://noapologyband.com BAND LINE UP: Daria Zaritskaya - vocals Sergey Sershen - guitars Alex Shturmak - Bass Przemek Nałazek - Drums FOLLOW US ON SOCIAL MEDIA: INSTAGRAM: htt,0.95,both,"The channel title 'NOAPOLOGY' and the description indicate it is a music band with specific members listed, suggesting a focus on music performance.",12
UC4eYXhJI4-7wSWc8UNRwD4A,NPR Music,Music,music,"The official YouTube channel for NPR Music featuring Tiny Desk Concerts, live shows, documentaries and more. Find more at www.npr.org/music",0.95,both,"The channel title 'NPR Music' and the description highlight music-related content such as Tiny Desk Concerts and live shows, indicating a strong focus on music performance.",12
UC4hELpI0Zw3t7ASEGkgkmZA,Peter Barber,Music,music,"Professional singer, music producer, YouTuber, and 1/4 of The Bass Gang.",0.9,both,"The channel title and description indicate that Peter Barber is a professional singer and music producer, which aligns closely with the music category.",12
UCDe08Fs0s0YKJuk5h45csAQ,Polyphia,Music,music,Your destination for the best video content for all things Polyphia. Subscribe now to be the first to know when we post new videos!,0.9,both,"The channel title 'Polyphia' refers to a well-known instrumental progressive rock band, and the description indicates a focus on video content related to their music.",12
UCSiPjfAJBgbFlIUsxOWpK0w,PomplamooseMusic,Music,music,"To support our home-grown music: http://www.patreon.com/Pomplamoose Fan Mail: 600 Townsend, San Francisco, CA, 94103 Press Inquiries for Jack: press@patreon.com (please do not use for band-business related inquiries or other business commun",0.9,both,"The channel title 'PomplamooseMusic' and the description indicate a focus on music, specifically supporting home-grown music, which aligns with the music category.",12
UCWSRFubEPtc-EvqNChdc-ZQ,Portal Joss Stone,Music,music,Portal Joss Stone www.facebook.com/PortalJossStone www.twitter.com/PortalJossStone www.instagram.com/PortalJossStone,0.9,text_clues,"The channel title 'Portal Joss Stone' directly references Joss Stone, a well-known musician, indicating a focus on music content.",12
UCNB_pp1iJiEDvTxO5wENMZA,Puddle Of Mudd TV,Music,music,"Welcome to the Official Puddle of Mudd YouTube Channel - Puddle Of Mudd TV! Follow the band LIVE, join the band on stage and get a virtual backstage pass for all things Puddle Of Mudd! Plus Subscribe to the channel and CLICK THE BELL to rec",0.95,both,"The channel title and description clearly indicate it is the official channel for the band Puddle of Mudd, focusing on music performances, live shows, and band-related content.",12
UCjIrqdXaUzYEEAIib8bsBrw,ReelinInTheYears66,Music,music,"Reelin' In The Years Productions houses the world's largest library of music footage, containing over 30,000 hours of material covering nearly every genre from the last 100 years. We have live concerts, TV appearances, interviews, in-studio",0.95,both,"The channel focuses on a vast library of music footage and interviews with notable figures in the music industry, indicating a strong emphasis on music content.",12
UCCD_GyqAJ2w5UpH9R4yIEjw,Reinhardt Buhr,Music,music,"Multi-Instrumentalist Reinhardt Buhr has composed 16 albums. At the end of 2019, his work went viral through social media, averaging over 4 million views per month, and the numbers continue to rise. Reinhardt combines the Guitar, Electric C",0.95,both,"The channel features Reinhardt Buhr, a multi-instrumentalist known for his improvisational music combining various instruments, which aligns with the music category. The description emphasizes his musical compositions and performances.",12
UCCJ56k8nBeqWLoxNa6DToAQ,Rhett Shull,Music,music,"Gear reviews, how to, lessons and vlogs from Atlanta/Nashville based guitarist Rhett Shull. Subscribe to stay up to date on everything happening in Rhett's musical endeavors.",0.9,both,"The channel focuses on gear reviews, lessons, and vlogs related to guitar playing, indicating a strong emphasis on music content.",12
UCcp-HjtmTMeIJ-0RrSHSGLA,Rick Beato 2,Music,music,Welcome to Rick Beato 2. On here you will find highlights and original short form content.,0.9,both,"The channel title 'Rick Beato 2' suggests a focus on music, as Rick Beato is known for his music-related content, including lessons and production insights. The description mentions highlights and original content, which aligns with music performance and education.",12
UC5UbM7c9BhNBto3_zDcdr4w,RMNS Channel,Music,music,ABOUT US: Hi! We are RMNS Channel where every day our music is encoded and upload at its best. Most of them are encoded with lossless sound quality. Vinyl / CDs from more than thirty years' collection. We upload every day at 20:00 hours (GM,0.95,both,"The channel focuses on daily uploads of various music genres, including jazz and classical, indicating a strong emphasis on music content.",12
UCpVqUbp1Q3LPlOg4DG6F6pQ,Ronny Jordan - Topic,Music,music,"Robert Laurence Albert Simpson, known professionally as Ronny Jordan was a British guitarist and part of the acid jazz movement at the end of the twentieth century. Jordan described his music as ""urban jazz"", a blend of jazz, hip-hop, and R",0.95,both,"The channel title 'Ronny Jordan - Topic' and the description highlight Ronny Jordan's role as a guitarist in the acid jazz movement, indicating a strong focus on music.",12
UC-2JUs_G21BrJ0efehwGkUw,Scary Pockets,Music,music,"We are Scary Pockets, a funk band that releases weekly music videos and covers, in pursuit of the funk. Scary Pockets is Ryan Lerman and Jack Conte, with the help and support from a rotating roster of the best session musicians, singers and",0.95,both,"The channel title 'Scary Pockets' and the description clearly indicate that it is a funk band focused on music videos and covers, aligning it with the music category.",12
UCWTj3vCqkQIsrTGSm4kM34g,Scott's Bass Lessons,Music,music,"Your hub for all things bass guitar - online bass lessons, artist interviews, gear reviews, song breakdowns, and so much more for all levels. ----- Hey I'm Scott. I've been a professional bass player for the last 20 years and have been luck",0.95,both,"The channel focuses on bass guitar lessons, artist interviews, and gear reviews, which are all related to music. Additionally, the description emphasizes becoming a better bass player, aligning with the music category.",12
UCv7Bgr5Mq-dPYu-Ol4AocEA,Shinedown,Music,music,Shinedown's OFFICIAL YouTube channel. Listen/watch new music here and subscribe for official content: https://lnk.to/ShinedownSubscribe Tour Dates: http://shinedown.com Store: http://store.shinedown.com Facebook: http://facebook.com/shinedo,0.95,both,"The channel title 'Shinedown' refers to a well-known rock band, and the description indicates it is their official YouTube channel for music content.",12
UCGn3-2LtsXHgtBIdl2Loozw,sina-drums,Music,music,"I love making music, playing drums and working together with other musicians. On this channel, you will find drum covers, original collaborations with musicians from all over the world as well as original music released under the name 'Chi ",0.95,both,"The channel focuses on making music, playing drums, and collaborating with musicians, which aligns closely with the 'music' category. The description emphasizes drum covers and original music, further supporting this classification.",12
UCE-xQTbJXX0wBi_cbA7-XAw,Sons of Legion,Music,music,"Sons of Legion is a powerhouse blend of rock, soul, and blues, delivering raw energy and heartfelt grit with every performance. Known for their signature mix of rugged southern rock style and refined class. With standout tracks like ""Brand ",0.95,both,"The channel focuses on a music group blending rock, soul, and blues, with specific references to their songs and performances, indicating a strong emphasis on music content.",12
UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,Music,music,"The Spinnin’ Records YouTube channel is the home for all music videos of the world’s leading dance record label! We feature the latest music videos by Spinnin’ artists like Afrojack, KSHMR, Ummet Ozcan, Blasterjaxx, Timmy Trumpet, Tujamo, A",0.95,both,"The channel is dedicated to music videos from a leading dance record label, featuring well-known artists and genres, which aligns with the 'music' category.",12
UCN-JravNOcJu1KBAeuecQ0Q,Tal Wilkenfeld,Music,music,"Tal Wilkenfeld’s album 'Love Remains,’ which debuted at number 1 on the Billboard Heatseekers chart is a testament to the celebrated bassist’s unconventional journey, revealing a new side of Tal as a “formidable singer-songwriter” (Rolling ",0.95,both,"The channel is centered around Tal Wilkenfeld, a bassist and singer-songwriter, with references to her music career, album success, and collaborations with famous artists, indicating a strong focus on music.",12
UCyH3IAelkUFM0u6Iacx22lA,Tears For Fears,Music,music,"Tears for Fears were always more ambitious than the average synth pop group. From the beginning, the duo of Roland Orzabal and Curt Smith were tackling big subjects -- their very name derived from Arthur Janov's primal scream therapy, and h",0.95,both,"The channel is titled 'Tears For Fears', a well-known synth pop band, and the description discusses their music, albums, and impact on the music scene.",12
UCaHkDyvWVXXAGyG2lURMaYg,Tennessee Brando,Music,music,"The YouTube Channel for Social Commentator, Singer Songwriter and Meidas Touch Contributor “Tennessee Brando!”",0.8,both,"The channel features a singer-songwriter, indicating a focus on music, while the description also suggests social commentary, which aligns with news content.",12
UCFlXQdhS9koeFIxUagXhb4g,thatbassvoice®,Music,music,"I’m Eric Hollaway - better known as thatbassvoice. My voice drops low, hits deep, and doesn’t play by the rules. On this channel, you’ll find cinematic jazz, reimagined covers, and original songs that live somewhere between soul, story, and",0.95,both,"The channel focuses on music with a unique voice and style, featuring cinematic jazz and reimagined covers, which aligns closely with the 'music' category.",12
UCB81DRhPwVoUQcVNp3dBIXQ,The Graystones,Music,music,"We're The Graystones and we love music. We hope to share our journey as we improve as musicians, performers and song writers. My name is Grayson and I started the band with my best friend, Max (bass player) when we were 10. We LOVE 70s and ",0.95,both,"The channel focuses on music, with a description highlighting their passion for music from the 70s and 80s, as well as current songs, indicating a strong emphasis on musical performance and growth.",12
UCiM2ZsguGDiGfsL2sUNatXQ,The Pineapple Thief,Music,music,Official The Pineapple Thief TV Channel,0.9,text_clues,"The channel title 'The Pineapple Thief' is the name of a well-known progressive rock band, and the description indicates it is their official channel, suggesting a focus on music content.",12
UCvEO0vHclzNfDYCyKQV5TsA,The Wellermen,Music,music,"The Wellermen’s history is well-known: originators of the sea shanty trend on Tiktok, they’ve since gone from strength to strength. Their versions of ‘Misty Mountains’, ‘Nancy Mulligan’, and ‘Hoist The Colours’ have racked up billions of vi",0.95,both,"The Wellermen are known for their music, specifically sea shanties, and their description highlights their musical journey, albums, and performances.",12
UCp9GmsywyVNLdpu8iB0d9Mg,Tim Welch Vocal Studio,Music,music,"Breaking down WHY you love the artists you love, note by note. I've been a vocal coach for the last 25 years, building voices is my life's work. I have an amazing team of teachers teaching with me in the Manhattan/Tri-State/Philedelphia are",0.9,both,"The channel focuses on vocal coaching and music styles, indicating a strong emphasis on music education and performance.",12
UC9N2JaiIWYR2GEN1tgHAczA,Vic Firth,Music,music,"At Vic Firth, we know you're passionate about the world of percussion. So are we! As drummers and percussionists, we share our musical ideas and celebrate each other's playing every day. That's why we're sharing our video library with you! ",0.95,both,"The channel title 'Vic Firth' is well-known in the music community, particularly for drumming and percussion. The description emphasizes a focus on percussion, lessons, and performances, aligning it closely with the 'music' category.",12
UCUZM6dU9lRVEfrZF3EFrzWQ,Yello,Music,music,This is the official YouTube Channel by the electronic music pioneers YELLO.,0.95,text_clues,"The channel is described as the official YouTube Channel by the electronic music pioneers YELLO, indicating a focus on music content.",12
UCpF9KnCcZM9KWovxn3TtZ9Q,YYNOT,Music,music,Progressive Hard Rock Band. Classic Rush and Originals Adi Argelazi: Vocals Billy Alexander: Guitar/Vocals Tim Starace: Bass/Bass Pedals/Keys Mike Hetzel: Drums,0.95,both,"The channel title 'YYNOT' and description indicate it is a progressive hard rock band, referencing classic Rush and original music, which aligns closely with the music category.",12
UCOWF2oK605qOVfkCy3we32g,BFBS Forces News,News,news,Welcome to Forces News! If you enjoy our videos don’t forget to give them a like 👍 and subscribe to our YouTube channel with your notifications on! 🔔 📱 Find us on social media as ‘Forces News’.,0.9,text_clues,"The channel title 'BFBS Forces News' and the description indicate a focus on news coverage, particularly related to military and forces, aligning it with general news reporting.",12
