channelId,channelName,assignedLabel,method,topScore,secondScore,margin,description
UCwicfou4Ewu-koikmga-bEg,AI In Context,News,scored,11.200000000000001,9.2,2.0000000000000018,"AI is now everyone's problem. Let me catch you up.

I'm Aric. AI is fast-moving, confusing, and suddenly everywhere. It's tempting to tune out of the discussion, but I think it's never been more important to tune in. I want to share with you what I've learned about what's ahead: the upsides, the risks, and why we can't afford to put off thinking about them.

This show is produced by 80,000 Hours, a nonprofit that helps people figure out how to use their time to make the transition to a world with AGI go well."
UCHIRBiAd-PtmNxAcLnGfwog,B&H Photo Video Pro Audio,News,scored,11.200000000000001,0,11.200000000000001,"We love what we do. We are both professional and avid photographers, filmmakers, and audio professionals. We enjoy getting out to explore the world as creators and teachers. On our channel, you’ll see videos, podcasts, and tutorials showing this passion for craft, as well as other artists that love what they do as much as we do.
 
Want to see more of something you love doing, or want to do better? Drop us a line at askbh@bhphoto.com

Head to our B&H Event Space YouTube channel for more seminars! https://bhpho.to/BHEventSpaceYT"
UCZtDUmC3W7j25XHZWFT_XgQ,BBC Music,News,scored,11.200000000000001,8,3.200000000000001,"BBC Music brings you the biggest artists in the world from the biggest events.

There's tracks from the legendary festivals like Glastonbury and Reading and Leeds,  sessions from emerging artists with BBC Music Introducing,  performances from the iconic Later… with Jools Holland series, unique performances from Radio 2 as well as moments from all of the other music content from across the BBC.


If you're making music, upload it at bbc.co.uk/introducing and let us hear what you have to offer. Your music could be played on BBC Radio, or you might even be invited to record a session, play live at a festival or perform at one of BBC Introducing's international showcases."
UCQbfC3DLce4TYulsmwf2lzQ,Ben Halsall: Final Cut Pro & Adobe Tutorials,News,scored,11.200000000000001,9.2,2.0000000000000018,"I am a videographer, editor, university instructor & teach Final Cut Pro & Adobe workshops across Canada.

Videos are often answers to questions from students, clients & subscribers. Drop me a message to ask yours.

PRIVACY POLICY and FULL DISCLOSURE:
°Ben Halsall is a participant in the Amazon Services LLC Associates Program, an affiliate advertising program designed to provide a means for sites to earn advertising fees  by advertising and linking to amazon.com
°Ben Halsall is a participant in the MotionVFX affiliate program that provides an advertising commission if you purchase through our links. 
*Additional affiliate links you may find include BretFX Affiliate Program, Other World Computing Affiliate Program & Envato Pty Ltd Affiliate Program.
°If you purchase something from my affiliate links will get a small commission with no extra cost to you. This makes it possible for us to make more videos. Thank you! 
°We DO NOT collect, store, use, or share any data about you."
UCOWF2oK605qOVfkCy3we32g,BFBS Forces News,News,scored,32.2,0,32.2,"Welcome to Forces News!

If you enjoy our videos don’t forget to give them a like 👍 and subscribe to our YouTube channel with your notifications on! 🔔 

📱 Find us on social media as ‘Forces News’."
UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,News,scored,11.200000000000001,0,11.200000000000001,"Brian Tyler Cohen is one of the most viewed independent progressive political hosts on YouTube. Subscribe for daily breaking news clips followed by in-depth commentary; interviews with top figures (including President Biden, Kamala Harris, Bernie Sanders, AOC, Elizabeth Warren, Jamie Raskin, Pete Buttigieg, Mark Cuban, Jen Psaki, Rachel Maddow, Nancy Pelosi, and many more); weekly video podcasts for a deep-dive into the week's most important stories; legal analysis on ""The Legal Breakdown"" with Glenn Kirschner and voting rights news on ""Democracy Watch"" with Marc Elias; and livestreams of major events, from debates to election results. 

In just a few minutes a day, Brian's videos will keep you informed on what's going on, why it's important, and how it affects you-- always in a way that you can understand. The goal of this channel is to give a clear, concise, honest, and entertaining look at what's happening in the US right now, because politics should be accessible to everyone."
UC6MvbqzzXu9E6SWM2Jf-g_Q,Calum Graham Music,News,scored,11.200000000000001,8,3.200000000000001,"This Canadian fingerstyle guitarist has enthralled millions of listeners around the world with his signature playing style which has led to tours across America, Europe, Australia and China. He is also considered one of the World’s Top 30 Guitarists under 30 by Acoustic Guitar Magazine. 

www.calumgraham.com"
UCT2kPBcD6tXn8TP_aV7BmgA,China Observer,News,scored,11.200000000000001,0,11.200000000000001,"This channel brings the audience first-hand news from China and exclusive analysis. 
For business cooperation, please contact us: business@chinaobserver.co"
UC83jt4dlz1Gjl58fzQrrKZg,CNA,News,scored,11.200000000000001,4.6,6.600000000000001,"Welcome to the official CNA YouTube channel.

Based in Singapore, CNA covers global developments with an Asian perspective. Come to us not just for the latest news, but also documentaries, expert analysis and stories behind the headlines.

Our correspondents are based in major cities across Asia, including Kuala Lumpur, Jakarta, Bangkok, Tokyo, Seoul and Beijing, as well as in New York, Washington D.C. and London.

Hit the subscribe button to be notified when we upload fresh news clips and documentaries on YouTube, or bookmark cna.asia for the top headlines, insightful reads and more videos.

And tap on the Community tab and tell us what you’d like to see more of! https://cna.asia"
UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,News,scored,11.200000000000001,0,11.200000000000001,"Hi, my name is Dagogo Altraide and I create and narrate all the videos on here.
This channel aims to let you experience the cutting edge of the world around us in a relaxed atmosphere.
Learn the captivating stories about how our world came to be and also learn what's happening in the cutting edge today.

--- New Thinking Book written by Dagogo Altraide ---
Learn the stories of those who invented the things we use everyday. This book is rated the 9th best technology history book of all time by Book Authority!
Audio Book: https://goo.gl/p8auh3
Get the book on Amazon US: http://bit.ly/NewThinkingbook
Amazon India Link: https://goo.gl/qJCC1T
Amazon UK link: https://goo.gl/RBxisf
Ebook on Google Play: http://bit.ly/NewThinkingGooglePlay

MERCH:

INTERNATIONAL: https://store.coldfusioncollective.com/
AUSTRALIA: https://shop.coldfusioncollective.com/

Contact | *Business ONLY* dagogo@coldfusioncollective.com

Join the fun on instagram: 

@ColdFusiontv

Facebook | www.facebook.com/coldfusiontv"
UC08Fah8EIryeOZRkjBRohcQ,Creator Magic,News,scored,11.200000000000001,4.800000000000001,6.4,"Creator Magic explores the latest AI tools and news, with a focus on AI coding. Our videos cover new AI tools, workflow automation, and practical ways to leverage AI for more efficient and innovative projects. Now everyone can build the idea of their dreams! Whether you're a developer or just getting started you'll learn how to integrate AI into your coding workflows and stay ahead of the curve with the most advanced AI powered solutions. Join us to discover the future of coding with AI!"
UCy6Q9UCG7Wa-N7nht2BFrHA,CSI Starbase,News,scored,11.200000000000001,0,11.200000000000001,"Thanks for checking out CSI Starbase on YouTube!

CSI Starbase is the Daily Show of Starship news.  Our goal is to explore the advancements and updates happening at Starbase with extremely deep analysis. These episodes are intended to be lighthearted yet extremely informative."
UCkUaT0T03TJvafYkfATM2Ag,Daily Stoic,News,scored,11.200000000000001,8,3.200000000000001,"Stoicism for everyday life. 

For those of us who live our lives in the real world, there is one branch of philosophy created just for us: Stoicism. It’s a philosophy designed to make us more resilient, happier, more virtuous and more wise–and as a result, better people, better parents and better professionals. Stoicism has been a common thread though some of history’s great leaders...

🎧 Subscribe to the Daily Stoic Podcast - https://dailystoic.com/podcast
Spotify - https://open.spotify.com/show/7fY99FB3bNyn7nEdXCoBeB?si=RJrULEz4RqmrmlmhaXB-Rw
Apple - https://podcasts.apple.com/us/podcast/the-daily-stoic/id1430315931 
Wondery - https://wondery.com/shows/the-daily-stoic/ 

🎓 Sign up for our free 7-Day Course on Stoicism, packed with the best Stoic exercises, best books on Stoicism, and more -dailyStoic.com/Start"
UCpr-NNORb2UQYDD3k-w-OFg,Denys Davydov,News,scored,11.200000000000001,4.800000000000001,6.4,"Go to https://ground.news/denys for local and global updates on Ukraine.

Every road is a home and every road is the home way. Find your road on road home...

Telegram: t.me/pilotblog"
UCbzNcFN7cxA8HO18cTYyTfg,Doctor Mix,News,scored,11.200000000000001,0,11.200000000000001,"🎹🔥 BECOME A SYNTH GURU — OUT NOW! 🔥🎹  
👉 https://doctormix.com/synthesizer-guru/ 👈  
🚀 Join my video course today & save 25% — early bird ends soon! ⏳ 

43 in-depth lessons • Every type of synthesis • 30+ years of knowledge condensed into one course.
✨ I’m Claudio Passavanti (aka Doctor Mix) – pianist, producer & synth fanatic. On this channel I: 🎛️ Explore the coolest synthesizers in the world 🎶 Recreate & break down iconic tracks 📚 Share insider tips & tutorials on music production
🏆 Broadcasting from my London studio packed with legendary gear, I bring you the sounds, techniques & inspiration to level up your music."
UCknLrEdhRCp1aegoMqRaCZg,DW News,News,scored,32.2,0,32.2,"Journalism that’s Made for Minds. Follow us for global news and analysis from the heart of Europe. DW News delivers the world's breaking news while going deep beneath the surface of what's going on. Correspondents on the ground and in the studio provide their detailed analysis and insights on issues that affect our viewers. 

Deutsche Welle is Germany’s international broadcaster, producing content in 30 languages. We independently report social, political and economic developments in Germany and Europe, incorporating both German and other perspectives. DW hopes to promote understanding between different cultures and peoples. 

While funded by the German government, the work of DW is regulated by the Deutsche Welle Act (http://p.dw.com/p/17MtP), meaning content is always independent of government influence. 

We ask that you please keep comments and discussions on this channel clean and respectful. For further information please click the 'DW Netiquette' link below."
UCXAWX5r69jcqPTNAhXCSA7Q,Elon Musk Fan Zone,News,scored,11.200000000000001,0,11.200000000000001,"The Elon Musk Zone YouTube Channel  — The Elon Musk Fan YouTube channel covering the latest Elon Musk news!

⚠️ DISCLAIMER: THIS IS A FAN-MADE CHANNEL AND IS NOT AFFILIATED WITH ELON MUSK OR HIS COMPANIES ⚠️

💼 Copyright or other business inquiries: see email below.

We transform the original content from shows, podcasts, and keynotes with Mr. Elon Musk to provide the viewers with a more immersive experience. 

We also make the messages of Elon Musk more accessible to people that are suffering from hearing disabilities by applying professional transcription to the majority of our videos. 

We amplify the content's original message by making it more cinematic and easier to understand by the end consumer. This way, we hope to reach more people and thus educate more people with Elon Musk's valuable messages.

We hold licenses for most of the material used in our videos.
We only use third-party copyrighted content under Fair Use."
UC_Se32jLBjnOuftl1u3zfLw,Fluctus,News,scored,11.200000000000001,0,11.200000000000001,"Fluctus is a website and YouTube channel dedicated to sea geeks. Whenever you are curious or an incorrigible lover of this mysterious world, our videos are made for you !

We publish 3 videos a week on our Youtube channel and many more articles on our website.

Feel free to subscribe to not miss any of our updates and visit our website to discover additional content.

Don’t forget to follow us on our social media and our website: 
https://www.facebook.com/TheFluctusOfficial (This is the only official Fluctus Facebook page, please report us Facebook pages that usurp our content as soon as you notice one)
https://twitter.com/fluctusofficial
https://www.thefluctus.com/ 

Please keep the comments section respectful. Any spam, insults or troll will be deleted.

Contact us at: contact@thefluctus.com"
UCrWmonkmTk5NbvmVnc7f70w,Glenn Kirschner,News,scored,11.200000000000001,0,11.200000000000001,"Glenn Kirschner brings analysis and insight to legal issues of the day, drawing from his 30 years as a federal prosecutor, homicide prosecutor and Army JAG. After spending more than 6 years as an on-air Legal Analyst for NBC News and MSNBC, Glenn decided to leave corporate media and be 100% independent in all his professional endeavors.

Please check out our newly launched Team Justice and Justice Matters merchandise store: shop.spreadshirt.com/glennkirschner

Please consider supporting our content on https://www.patreon.com/glennkirschner.

Follow me on 

Patreon: https://patreon.com/glennkirschner
Bluesky:  https://bsky.app/profile/glennkirschner.bsky.social 
TikTok: https://www.tiktok.com/glennkirschner2 
Instagram: https://www.instagram.com/glennkirschner2"
UC7HOGKjSKzP5PBfmdaAkbQg,Guildhall School of Music & Drama,News,scored,11.200000000000001,0,11.200000000000001,"Guildhall School is a vibrant, international community of musicians, actors and production artists in the heart of the City of London. 

Ranked number one in Arts, Drama & Music by the Complete University Guide 2025, one of the top five institutions in the world for Music and Performing Arts in the QS World University Rankings 2024, as well as the number one higher education institution in the Guardian University Guide music league table, we deliver world-class professional training in partnership with distinguished artists, companies and ensembles.

A global leader in creative and professional practice, we promote innovation, experiment and research, and are also one of the UK’s leading providers of lifelong learning in the performing arts, offering inspiring training for children, young people, adult learners, and creative and business professionals."
UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,News,scored,11.200000000000001,0,11.200000000000001,"The HISTORY® Channel, a division of A+E Global Media, is the premier destination for historical storytelling. From best-in-class documentary events, to a signature slate of industry leading nonfiction series and premium fact-based scripted programming, The HISTORY® Channel serves as the most trustworthy source of informational entertainment in media. The HISTORY® channel has been named the #1 U.S. TV network in buzz for seven consecutive years by YouGov BrandIndex, and a top favorite TV network by Beta Research Corporation. For a deeper dive, visit history.com or follow @history on Instagram, Twitter, Facebook, and TikTok."
UCZEWB-9BQ2DW-gwBlJJaWNg,Hollywood:FCP,News,scored,11.200000000000001,3.2,8,"This channel was started by Josh Beal and Jeff Asher, two editors working in scripted TV. We use Avid all day at work. Thing is, we wish we didn't have to. We wish we had the opportunity to use other systems such as Final Cut X. This baffles most of our friends and peers and we are often met with blank stares. We're here to piggy back on the great contributions of Mike Matzdorff and Michael Yanovich's channel, UNAUTHORIZED FCPX. Our channel is here to help explain what appeals to us about Final Cut and to maybe help any Avid users who are curious. It's basically Final Cut Pro X for Avid users. Be on the lookout for future brief tutorials and demos in the future. When we have time to make something we'll put it up here.

Thanks for visiting and be sure to check out UNAUTHORIZED FCPX for one of the best overviews of Final Cut! https://www.youtube.com/channel/UCgFm0z5RkLU2rEd4TTRst_A"
UCFQgi22Ht00CpaOQLtvZx2A,ITV News,News,scored,32.2,0,32.2,"ITV News has been providing trusted and impartial news for more than 60 years. On our YouTube channel you'll find the best of our journalism from the UK and around the world. 

Subscribe to stay up-to-date with reports on the top news stories, explainers and analysis from our team of specialist correspondents to help you make sense of what’s happening, and watch must-see interviews and videos."
UC-2YHgc363EdcusLIBbgxzg,Joe Scott,News,scored,11.200000000000001,4.800000000000001,6.4,"Ask Questions. Get interesting, amazing, funny, inspiring, eye-opening, mind-shifting, informative answers. Every week.

This is the home of Answers With Joe, where I take questions and comments and deconstruct them to find the interestingness - the funny, unique, but universal truths that give you a new perspective on the world. Enter with an open mind. Leave with a blown one. New videos every Monday unless I screw up.

Follow me @answerswithjoe on:
Facebook
Twitter
Snapchat
Instagram

Want to mail me something? I totally take bribes:

Answers With Joe
PO Box 180391
Dallas, TX 75218"
UC5PA3oLhFbaba-LlbR_xVNg,joegardenerTV,News,scored,11.200000000000001,9.600000000000001,1.5999999999999996,"Welcome to joegardenerTV. My passion is organic gardening & growing food. I created this channel to teach you everything you need to know to grow like a pro - no experience required! In fact, I've been teaching people how to garden for over 15 years on TV as the host of 3 national gardening shows ( DIY Network & PBS). My current show - Emmy Award-winning Growing a Greener World is in its 9th season

But my real passion is in teaching people about organic gardening & how to be better, smarter gardeners through short how-to videos like these. No matter where you are in your gardening journey, from an experienced veteran or you're just getting started, if you'd like to grow like a pro, you've come to the right place. I'll be adding new videos every week. 

Thanks for stopping by.  
Joe Lamp'l (the ""joe"" behind joe gardener). 

P.S. Be sure to check out my website link below for lots more how-to gardening info, including my popular organic gardening podcast, The joe gardener Show!"
UCmGSJVG3mCRXVOP4yZrU1Dw,Johnny Harris,News,scored,11.200000000000001,0,11.200000000000001,"Independent journalist making videos that help you better understand the world
Support my work here: https://www.patreon.com/johnnyharris
Inquiries: newpress@unitedtalent.com"
UCqq3PZwp8Ob8_jN0esCunIw,Just For Laughs,News,scored,11.200000000000001,3.2,8,"JustForLaughs Comedy, the official YouTube Channel of the Just For Laughs Comedy Festival. What's Just For Laughs? Oh, just the biggest, funniest, most awesomest comedy festival in the whole world. No big deal. We specialize in brilliant, hilarious, original, smart, edgy stand-up, sketch, and improv.

Just For Laughs is the world’s premiere destination for stand-up comedy. Founded in 1983, JFL produces the world’s largest and most prestigious comedy event every July in Montreal, as well as annual festivals in Toronto and Sydney. On this channel, you will find comedic clips from some of the most legendary comedians in the business: Chris Rock, Bill Burr, Kevin Hart, John Mulaney, Bo Burnham, Amy Schumer and many many more. If you just want to laugh, you’re in the right place.

----------------------------------------------------

http://www.hahaha.com
http://facebook.com/justforlaughs
http://twitter.com/justforlaughs"
UCrBId04l9CaruJsQ5Q8y9lA,Kanade Sato,News,scored,11.200000000000001,8,3.200000000000001,"Born in Saitama Prefecture, 2002. 

Familiar with Jazz fusion and Pop music from an early age. 

She self-taught the melody of ""Spain (Chick Corea)"", before speaking words . She started playing drums at 3 years old, and decided to become a professional drummer at 5 years old. 

2009 (6 year old)
· Co-starring with Mr. Minoru Mukaiya (ex. Casiopea). and regular co-starring afterwards. 

2012 (9 year old)
· Starred in promotional events and videos of Roland V-Drums. 

2013 (10 year old)
· Participated in the recording of Mr. Minoru Mukaiya. 

2014 (11 year old)
· Won the ""Grand Prix"" in global competition of women drummer ""HIT LIKE A GIRL"" U-18. 
 
2016 (13 year old)
· Appeared in Singapore Drum Fest 2016.
​
2017 (14 year old)
· TV program NHK E-Tele ""Musika Piccolino  (Season 5)"" appeared as ""Lunetta"".

· Endorsement contract with Pearl Drums.

· Formed ""Ear Candy Jazz Factory"" with Rei Narita (Pf) and Naoko Sakurai (Bs). Held a debut live in Jakarta."
UCJgZJZZbnLFPr5GJdCuIwpA,Legal AF,News,scored,11.200000000000001,0,11.200000000000001,"Welcome to the Legal AF channel where, as part of the MeidasTouch Network, we curate breaking news stories combined with in-depth analysis and interviews, and package it in an informative yet entertaining way to allow our audience to make sense of it all. The Legal AF channel is led by its executive producer, Michael Popok, co-founder of the Legal AF podcast, a renowned national trial lawyer and one of the most viewed content creators on YouTube with over 40 million views a month."
UCpa-Zb0ZcQjTCPP1Dx_1M8Q,LegalEagle,News,scored,11.200000000000001,0,11.200000000000001,"Do you want to know how our legal system works?  You’ve come to the right place.  LegalEagle is all about giving you an insider’s view to the legal system.  Have some fun and learn to think like a lawyer.  

I get asked a lot about whether being a practicing attorney is like being a lawyer on TV.  I love watching legal movies and courtroom dramas.  It's one of the reasons I decided to become a lawyer.  But sometimes they make me want to pull my hair out because they are ridiculous.  So I created this channel to answer your burning questions about the law and the legal profession.  While all legal movies and shows take dramatic license to make things more interesting (nobody wants to see hundreds of hours of brief writing), many of them have a grain of truth.  Learn everything you always wanted to know about being an attorney!

If you’re a law student or thinking about law school, check out my other channel made specifically for law students and 0Ls here: https://goo.gl/e3kEHL"
UC-6LDZDGRvS8XH9O8An4kEg,Live Your Message with Marisa Murgatroyd,News,scored,11.200000000000001,4.800000000000001,6.4,"Hi, I'm Marisa Murgatroyd. Welcome to my channel! I’ve coached and supported tens of thousands of people -- from side hustlers to 7-figure empires -- on how to grow their online businesses, and I'm widely considered one of the top online course experts in the world. I can't wait to support you, too!"
UC3TqK2sSktlk7CmXGpw7_Cg,Low End University,News,scored,11.200000000000001,8,3.200000000000001,"Low End University was founded by Mark Michell, an internationally-touring and recording bassist known for his work with Scale the Summit, Tony MacAlpine, Tetrafusion, and Watermox. His most-recent albums were released to Billboard-charting acclaim in the Top 200, Top Rock Albums, Top Independent Albums, Heatseekers Albums, Top Current Albums and Contemporary Jazz Albums categories. 

For over a decade, Michell has been teaching clinics to students around the globe while on tour, has enrolled thousands of students through Low End University's online bass academy, and has published six method books for bass guitar. 2016 saw the release of his instructional DVD ""Advanced Rock Bass"" after signing a worldwide publishing deal with Hal Leonard Music Corporation, and later that year was hand-selected to the panel of professors at the Warwick Bass Camp in Germany to teach alongside the best bass players in the world."
UCMLtBahI5DMrt0NPvDSoIRQ,Machine Learning Street Talk,News,scored,11.200000000000001,9.2,2.0000000000000018,"MLST is the top technical AI podcast on Spotify. Subscribe now! Welcome! We bring you the latest in advanced AI research, from the best AI experts in the world. Our approach is unrivalled in terms of scope and rigour – we believe in diversity of ideas (which is to say, not just LLMs!) and we also cover other promising alternative paths to AGI, as well as CogSci, CompSci, Neuro, Mathematics, Philosophy of Mind and Language.  

Support us on Patreon for early access, exclusive content, private Discord, biweekly calls and much more! 
https://www.patreon.com/mlst 

Donate here: https://www.paypal.com/donate/?hosted_button_id=K2TYRVPBGXVNA

Please email us to learn about sponsorship packages and deals. 
tim at mlst.ai (please put your budget in the subject line)

Podcast booking agencies - don't contact us under any circumstances, it's insulting to us (asking for ""earned interviews"" when you get paid top dollar to send automated GPT-invitations). We will also blacklist your clients."
UClI2TvzZX2IkZ_usZV8QOvA,Mack Avenue,News,scored,11.200000000000001,8,3.200000000000001,"The official YouTube channel for Mack Avenue Music Group, a family of labels including Mack Avenue Records, Artistry Music, Rendezvous Music, MaxJazz, Brother Mister Productions and Strata-East Records.

Mack Avenue Music Group is a Detroit-based independent jazz label founded in 1999 by businesswoman & philanthropist Gretchen Valade. For over 25 years, Mack Avenue has been a leader in the global music community, committed to artistic excellence and innovation while championing the next generation of artists and expanding its family of imprints to include Rendezvous Music, Artistry Music, MaxJazz, Brother Mister Productions, and, most recently, the historic Strata-East Records. The label has also partnered with esteemed organizations, including the estate of Oscar Peterson/Two Lions Records and the Erroll Garner Project/Octave Music, to preserve and celebrate the legacy of music from the past 70 years."
UCqmjz2x7NffJRMg4mmeDTvg,magicplan,News,scored,11.200000000000001,8,3.200000000000001,"magicplan is the app every contractor loves. Instantly create and share floor plans, field reports, and estimates with one easy-to-use application. magicplan offers a better way to get work done while in the field. 

magicplan is renowned worldwide:
• Downloaded by over 18 million users
• Best of the year 2012 and 2017
• #1 iPhone Utilities in 76 countries
• #1 iPad Utilities in 104 countries
• Every day the equivalent of a small city is mapped with magicplan

Measuring & Sketching
We use state-of-the-art tech with an easy-to-use interface, allowing you to measure and sketch interior plans in 2D & 3D.

Reporting
Add photos, 360° images, notes, custom forms, and markups to create structured reports that eliminate any risk of confusion.

Estimating
We developed a way to combine take-off and estimate to automatically calculate pricing on your mobile device.

Available on iOS and Android"
UCknsp0YMH7BwVes8_bwWpnw,Mark Harrison,News,scored,11.200000000000001,0,11.200000000000001,"Welcome to my channel! 

When browsing my channel, I hope you'll be motivated to  experience the world, try new things, and challenge yourself.

Enjoy and consider subscribing!"
UCSzRlpPbZTA6b8weTKnSHlA,Mary Trump Media,News,scored,11.200000000000001,0,11.200000000000001,"You might know Donald Trump as the authoritarian conman wrecking the country from the Oval Office. Mary Trump just knows him as her f***ing loser uncle. 

This channel is where fake news goes to die.

Mary Trump Media is an independent, female-led platform delivering the truth that corporate media won’t touch. From breaking news and live shows to political deep dives and brutal takedowns of the Trump regime, Mary brings her firsthand experience and unapologetic voice to every episode.

Smart. Sarcastic. Relentless.
We don’t pull punches—and we don’t back down.

Subscribe and stay informed—because the truth still matters."
UCawZsQWqfGSbCI5yjkdVkTA,Matthew Berman,News,scored,11.200000000000001,3.2,8,"Artificial Intelligence (AI), Open Source, Generative Art, AI Art, Futurism, ChatGPT, Large Language Models (LLM), Machine Learning, Technology, Coding, Tutorials, AI News, and more"
UC4InHaWu_I_vSuBPlVj_L3Q,mbmars01,News,scored,11.200000000000001,0,11.200000000000001,"MBMARS Productions presents mbmars01 and mbmars02 (please subscribe to both channels)
* Channel 1: mbmars01 (https://www.youtube.com/user/mbmars01) 
Railroad videos from the US and other parts of the world; spacecraft; ships; planes; science and technology; 
* Channel 2: mbmars02 (http://www.youtube.com/channel/UCDq9mK76_YYOtXUiJBumTwg)
Videos of cities, landmarks, landscapes, wild life, travel destinations

For greatest pleasure watch exclusively in Ultra-HD (4k) or Full HD (1080p) on a large screen.

Follow mbmars01 on Facebook, Instagram, and Twitter!

©2023 MBMARS Productions: All content featured on both channels is protected under copyright law and it is not to be reproduced or used without permission. Unauthorized downloads and re-uploads are illegal and will be prosecuted."
UC9r9HYFxEQOBXSopFS61ZWg,MeidasTouch,News,scored,11.200000000000001,0,11.200000000000001,"The fastest growing independent news network in the world. We cover breaking news, politics, law and more. We are unapologetically pro-democracy. Because TRUTH is golden."
UCFtEEv80fQVKkD4h1PF-Xqw,Microsoft,News,scored,11.200000000000001,0,11.200000000000001,"Our mission is to empower every person and every organization on the planet to achieve more.

Subscribe to Microsoft's official YouTube channel to explore technology’s role in making the world more sustainable, inclusive, and innovative for all."
UCh35n5aqG8fF2tXXEtDd0EQ,Military News,News,scored,21,0,21,
UCaVp-iXRPfiSxbkhmi56IHQ,MrMBB333,News,scored,11.200000000000001,0,11.200000000000001,"My name is Michael, ""MrMBB333"" or as some call me ""The Earth Watchman"". Earth is a very fascinating place that is constantly changing. I have a passion for learning and understanding these changes and what causes them. If any of these changes possibly could have an impact on our way of life you will be the first to know, from me via this platform. Just know this, I've always got your back. 

Contact: reports@MrMBB333.com

Follow me on all Socials ~ MrMBB333

Your Earth Watchman, MrMBB333


#MrMBB333 #TeamUV #EarthWatchman @MrMBB333"
UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,News,scored,11.200000000000001,0,11.200000000000001,"The official MSNBC YouTube Channel. MSNBC is the premier destination for in-depth analysis of the news, insightful political commentary and diverse perspectives."
UC-9-kyTW8ZkZNDHQJ6FgpwQ,Music,News,scored,11.200000000000001,0,11.200000000000001,"Visit the YouTube Music Channel to find today’s top talent, featured artists, and playlists. Subscribe to see the latest in the music world.
This channel was generated automatically by YouTube's video discovery system."
UC8JT2m0mKEgvEtie3JNKwew,Naked Science,News,scored,11.200000000000001,0,11.200000000000001,"Learn and discover with Naked Science, the channel dedicated to bringing you the world of science and technology.

Explore unseen wonders and mysteries, from the edge of the universe to the possibility of alien life, travel through the insides of the human body to the centre of the earth.

So join us to see the truth laid bare..."
UC0Z-E_L3z_JLVNuFoS8fefA,National Park Diaries,News,scored,11.200000000000001,4.800000000000001,6.4,"Parks and Conservation Explainers.

National Park Diaries is your home for meaningful, educational stories about National Parks, public lands, and protected places around the world.

Here, you can learn all about national parks, public lands, and other protected areas around the world. All parks have stories, and National Park Diaries is the place where those stories are told. Beyond that though, NPD is a community - a place where park lovers of all kinds can come together and share in a mutual love of our protected places. Don't ever be afraid to ask questions or engage on park issues - that's what this channel is for.  Either way, I hope National Park Diaries will inspire you to see, explore, and help conserve these beautiful places. 

Support the channel on Patreon: https://www.patreon.com/nationalparkdiaries

Follow NPD on social media for updates on videos and more park content!
Instagram: https://www.instagram.com/nationalparkdiaries/"
UCqZQlzSHbVJrwrn5XvzrzcA,NBC Sports,News,scored,11.200000000000001,9.600000000000001,1.5999999999999996,"NBC Sports Group serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports properties that include the Olympics, NFL, Premier League, Big Ten, NASCAR, PGA TOUR, the Kentucky Derby, Tour de France and many more. Subscribe to our channel for the latest sporting news and highlights!

Visit NBC Sports: https://www.nbcsports.com
Find NBC Sports on Facebook: https://www.facebook.com/NBCSports
Follow NBC Sports on Twitter: https://twitter.com/nbcsports
Follow NBC Sports on Instagram: https://www.instagram.com/nbcsports/"
UCCjG8NtOig0USdrT5D1FpxQ,NewsNation,News,scored,11.200000000000001,0,11.200000000000001,"America’s source for fact-based, unbiased news for all Americans. 
📺 Find us on your TV: https://www.newsnationnow.com/joinus/
📱  Download our app: https://nnnow.tv/app 
For business and partnership inquiries contact business@newsnationnow.com"
UCM2FoYtC-2PQzMr_gDfQnHg,No Film School,News,scored,11.200000000000001,8,3.200000000000001,"Film, TV, and tech news to help make you a better filmmaker."
UCjHz5SVHeMT0AViCYZvsGDA,NOVA PBS Official,News,scored,11.200000000000001,0,11.200000000000001,"Blowing your mind since 1974.

NOVA is the most-watched primetime science series on television reaching an average of five million viewers weekly. The NOVA website has been pioneering new forms of web-original content since it debuted in early 1996. NOVA's online presence amplifies the impact of its programs, with a website that garners well over a million visitors each month, and with audiences on Facebook, YouTube, Twitter, and more. NOVA's mission is to make science accessible to viewers so that they can better understand the world around them. 

NOVA is produced by GBH Boston and airs Wednesday nights at 9/8c on most PBS stations.

NOVA's content is made possible by viewers like you. Support your local PBS station here: https://pbs.org/donate/"
UC0XRm3cLtvjjceli-Oa1X2Q,ONSCENE TV,News,scored,11.200000000000001,0,11.200000000000001,"OnScene.TV is a team composed of highly dedicated photojournalists covering breaking news stories. 

ONSCENE TV COVERS:
LOS ANGELES
HOUSTON
BAY AREA
SAN DIEGO
LAS VEGAS
PHOENIX
WASHINGTON
EL PASO
PHILADELPHIA
BAKERSFIELD


Subscribe, and enable notifications for daily breaking news stories. All content copyright 2023 OnScene.TV, contact for licensing."
