channelId,channelTitle,label,shortDesc,confidence,knowledge_source,evidence,shortlist_count
"UCKrWgJg6GU9OwC-5fSqfB1g","Martin Miller","Music — music performance, lessons, production.","I‘m Martin Miller, a musician from Leipzig, Germany, born in 1985. I‘ve been a professional musician my entire adult life. In 2010 I graduated from Carl-Maria-von-Weber Music College in Dresden as a guitar player and music educator. I‘ve al","0.9","text_clues","The channel focuses on guitar playing, music education, and has a significant presence in the music ","5"
"UCjvBO4kjuBSYe6Bi3RYQAQA","Mary Kate ""M.K."" Williams","How-To & Skills Tutorials","M.K. Williams shares her author journey and short, information-packed videos to help aspiring authors realize their ambitions of self-publishing their first book. ""You're what? 23? What could you possibly have to say?"" These were the actual","0.9","text_clues","The channel focuses on helping aspiring authors with practical advice on writing, self-publishing, a","3"
"UCSzRlpPbZTA6b8weTKnSHlA","Mary Trump Media","Politics & World News","You might know Donald Trump as the authoritarian conman wrecking the country from the Oval Office. Mary Trump just knows him as her f***ing loser uncle. This channel is where fake news goes to die. Mary Trump Media is an independent, female","0.9","text_clues","The channel focuses on political commentary, particularly regarding Donald Trump and the political l","6"
"UCP5A5lVxaT7cO_LehpxjTZg","Matt Diggity","Business","Matt Diggity shares ""real"" SEO techniques that work because they're based on real test results. No theory, no guesswork... pure results. If you're new to search engine optimization and want to get started, or even an advanced practitioner l","0.9","text_clues","The channel focuses on SEO techniques and strategies, which are integral to marketing and business g","5"
"UChYHKRass0kZvBkVKQuZElQ","Matt Gray","Business — entrepreneurship, marketing, and business strategies.","Want to scale your business? Let's chat ↓ Book a Call for Founder OS: https://fos.now/yt-train Proven systems to grow a profitable audience with content. Want my free playbook to grow your profitable personal brand? Get it here: https://fos","0.9","text_clues","The channel focuses on scaling businesses, building personal brands, and providing systems for entre","9"
"UCh1vNDTd-d60UEJRf6BAUZA","Matt Johnson’s Keyspace","Music — music performance, lessons, production.","I have been the keyboard player from Jamiroquai for the last 22 years as well as an in demand session player and producer. This is a channel about keyboards and music production. All rights to this material are reserved, please contact me i","0.9","text_clues","The channel focuses on keyboards and music production, indicating a strong emphasis on music perform","3"
"UCLAEBQMxxwE6gNy13q_rdcg","Matt Lorion","Business — entrepreneurship, marketing, and business strategies.","Gen Z entrepreneur, first million at 17 years old. Featured on CNBC, now teaching other's how to become financially free. Born and raised in Massachusetts USA, currently living in South Florida. Skipped college to pursue my dreams and help ","0.9","text_clues","The channel focuses on teaching financial freedom and entrepreneurship, which aligns closely with bu","3"
"UChpleBmo18P08aKCIgti38g","Matt Wolfe","AI Tools & Productivity","Exploring the capabilities of AI and the latest tech Discover More: 🛠️ Explore AI Tools & News: https://futuretools.io/ 📰 Weekly Newsletter: https://futuretools.io/newsletter 🎙️ The Next Wave Podcast: https://youtube.com/@TheNextWavePod ","0.9","text_clues","The channel focuses on exploring AI capabilities and tools, which aligns closely with the AI Tools &","10"
"UCwdVOry0oNF9WIe_3uCfz9Q","Matt's Off Road Recovery","How-To & Skills Tutorials","We do off road towing, recoveries, and rescues. We cover beautiful southern Utah, near Zion National park. We have a unique way to do off road recovery with our Jeep XJ affectionately named, the yellow banana. We have the infamous Ed with h","0.8","text_clues","The channel focuses on off-road towing and recovery techniques, which aligns with practical skills a","3"
"UCFTEN8q_sQNHVENU4KcCMAA","Matthew Anderson","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCawZsQWqfGSbCI5yjkdVkTA","Matthew Berman","Technology","Artificial Intelligence (AI), Open Source, Generative Art, AI Art, Futurism, ChatGPT, Large Language Models (LLM), Machine Learning, Technology, Coding, Tutorials, AI News, and more","0.9","text_clues","The channel covers a wide range of topics related to AI, machine learning, and technology, indicatin","12"
"UC45W_AtKcDxSmWR1s1xsLEg","Matthew O'Brien","Video Editing","Final Cut Pro Tips, Tricks & Tutorials Camera & Film Gear Reviews Post-Production Workflows & Data Management Insight and Conversation About How to Price Video Work BTS of the Films & Videos I Produce Business Inquires: info(at)midlandpictu","0.9","text_clues","The channel focuses on Final Cut Pro tips, tricks, and tutorials, which directly relates to video ed","12"
"UC_pT_Iz6XjuM-eMTlXghdfw","Max the Meat Guy","How-To & Skills Tutorials","Check out MaxJerky! 🥩 https://www.maxjerky.com ————— SUBSCRIBE and RING THE BELL to get notified when I post a video! PLATFORMS -Snapchat: https://www.snapchat.com/add/maxthemeatguy?share_id=Nzg2RjE4&locale=en_US -Instagram: https://www.in","0.8","text_clues","The channel focuses on meat-related content, likely including tutorials on meat preparation, which a","6"
"UCeRxxz9ByOqdd8A-0iF_Idg","Mayday: Air Disaster","News","Welcome to the OFFICIAL Mayday: Air Disaster YouTube Channel. Mayday: Air Disaster is a dramatic non-fiction series that investigates high-profile air disasters to uncover how and why they happened. Mayday: Air Disaster follows survivors, f","0.9","text_clues","The channel investigates air disasters and reports on the causes and effects, which aligns with jour","5"
"UC4InHaWu_I_vSuBPlVj_L3Q","mbmars01","Travel","MBMARS Productions presents mbmars01 and mbmars02 (please subscribe to both channels) * Channel 1: mbmars01 (https://www.youtube.com/user/mbmars01) Railroad videos from the US and other parts of the world; spacecraft; ships; planes; science","0.8","text_clues","The channel features videos of cities, landmarks, landscapes, and travel destinations, indicating a ","12"
"UCG-iSMVtWbbwDDXgXXypARQ","MedCram - Medical Lectures Explained CLEARLY","Academic Courses & Lectures","Clinicians and students deserve better medical education! We’ve sat through dense PowerPoint lectures with way too much info crammed into each slide and wondered... are we supposed to read all this and listen to the instructor at the same t","0.9","text_clues","The channel focuses on medical education through structured lectures and aims to clarify complex med","7"
"UC9r9HYFxEQOBXSopFS61ZWg","MeidasTouch","Politics & World News","The fastest growing independent news network in the world. We cover breaking news, politics, law and more. We are unapologetically pro-democracy. Because TRUTH is golden.","0.9","text_clues","The channel focuses on breaking news, politics, and law, indicating a strong emphasis on political r","5"
"UCwpHKudUkP5tNgmMdexB3ow","Mentour Pilot","How-To & Skills Tutorials","Welcome aboard, on my channel I will give you my point of view from inside the airline industry! Everything from descriptions of Aviation accidents and Incidents to procedures and hints about how to access the industry will be covered. Feel","0.8","text_clues","The channel provides insights and hints about accessing the airline industry, which aligns with prac","1"
"UCru5yi7yq_Y8Q4Ye4eB0r2Q","MHFIN","Finance — personal finance, investing, and money management.","I make entertaining finance videos with topics ranging from inflation to bitcoin. Disclaimer: All videos are provided for informational purposes only. Nothing contained herein should be construed as an offer, solicitation, or recommendation","0.95","text_clues","The channel focuses on entertaining finance videos covering topics like inflation and bitcoin, which","2"
"UC1vts8sER8VOrgh9L8RyBOQ","Michael Ramsey:                       On The Riser","Education","Touring Drummer, Educator, Drum Technician #drumlessons #rickkroadtrip #biggunacdctribute #pearldrums #zildjiancymbals #remodrumheads #rolandelectronics #porkpiepercussion","0.9","text_clues","The channel focuses on drumming education and techniques, as indicated by the description of the cha","3"
"UCqBERDzM6ZcovT1s01kIrVg","Michigan Foot Doctors","Education","Michigan Foot Doctors has a goal of empowering you to find the right doctor or care for your medical problem. All information through these videos is for educational purposes only and is not to be used at home without supervision by a physi","0.9","text_clues","The channel focuses on empowering viewers with information about medical care, which aligns with edu","5"
"UCFtEEv80fQVKkD4h1PF-Xqw","Microsoft","Technology — software, hardware, AI, computing, and devices.","Our mission is to empower every person and every organization on the planet to achieve more. Subscribe to Microsoft's official YouTube channel to explore technology’s role in making the world more sustainable, inclusive, and innovative for ","0.9","text_clues","The channel focuses on technology's role in empowerment and innovation, aligning closely with softwa","7"
"UCJ9905MRHxwLZ2jeNQGIWxA","Microsoft Mechanics","Technology — software, hardware, AI, computing, and devices.","Apply the newest tech from Microsoft to the work you do every day. Mechanics is Microsoft's official video series for IT Pros, Solution Architects, Developers, and Tech Enthusiasts. Watch as Microsoft engineers show you how to get the most ","0.9","text_clues","The channel focuses on Microsoft's technology, including software, services, and hardware, aimed at ","11"
"UCVGVbOl6F5rGF4wSYS6Y5yQ","MIgardener","Home & Garden","Welcome to MIgardener! Learn how to garden easier, smarter, and have more fun gardening! Join me for weekly videos about organic gardening, self-sustainability, homesteading, farming, tips & tricks, healthy recipes and much more. Together, ","0.95","text_clues","The channel focuses on gardening, organic practices, and self-sustainability, which aligns closely w","8"
"UCYEiWHoP2IHHgjOapTAYMQw","Mike Russell","How-To & Skills Tutorials","I'm Mike Russell, from Music Radio Creative My mission is to provide you with the highest level of education in the field of audio and video. With years of experience as an Adobe Certified Expert, I will guide you through the process of cre","0.9","text_clues","The channel focuses on providing education and practical techniques for creating audio and video con","12"
"UCh35n5aqG8fF2tXXEtDd0EQ","Military News","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UC_P_VjGqCyjQyCwBUPu4lHg","Milo Andreo","Academic Courses & Lectures","Se seu sonho é aprender a tocar teclado e piano, você está no lugar certo! Não importa se você acha que ""não leva jeito"" ou que ""não tem dom"". Esse canal existe justamente para te fazer realizar esse sonho através de aulas super fáceis de e","0.8","text_clues","The channel focuses on teaching piano and keyboard through structured lessons, which aligns with the","4"
"UCYenDLnIHsoqQ6smwKXQ7Hg","#Mind Warehouse","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCUHW94eEFW7hkUMVaZz4eDg","minutephysics","Science","Simply put: cool physics and other sweet science. ""If you can't explain it simply, you don't understand it well enough."" ~Rutherford via Einstein? (wikiquote) Created by Henry Reich","0.9","text_clues","The channel focuses on explaining physics and science in a simple manner, aligning with the science ","3"
"UC8sibhG707qg5AlVlj5P3mw","Momentum Productions","Consumer Tech & Gadgets","My name is Josh Morgan and I am a tech nerd! I started my YouTube channel around filmmaking and cameras! Now I focus on ALL different types of tech. Subscribe to my channel to see some cool and neat stuff!","0.8","text_clues","The channel focuses on various types of tech, including filmmaking and cameras, which aligns with co","6"
"UCmIxjdhwpUI5lDoslfDqcPQ","Money on The Side","Business — entrepreneurship, marketing, and business strategies.","My name is Ben and I teach aspiring entrepreneurs how to build a semi passive Amazon KDP business. As living expenses continue to rise, now is the perfect time to start earning some extra money on the side! I have reached financial freedom ","0.9","text_clues","The channel focuses on teaching aspiring entrepreneurs how to build a semi-passive business, which a","5"
"UCSL3dIAj0iMBz1V4Rz-AUFA","MOTIV8","Unclassified (low confidence)","hello and welcome to MOTIV8 this channel will be all about motivational speeches i hope you get inspired or motivated.","0.2","text_clues","The channel focuses on motivational speeches, which may provide guidance but does not fit the typica","1"
"UCs26XZBwrSZLiTEH8wcoVXw","Moz","Business","Moz: Marketing Analytics Software for SEO, Links, Social, and Brand • A Vibrant Online Marketing Community • Resources for Learning Inbound Marketing","0.9","text_clues","The channel focuses on marketing analytics and inbound marketing, which are key aspects of business ","3"
"UCaVp-iXRPfiSxbkhmi56IHQ","MrMBB333","Lifestyle","My name is Michael, ""MrMBB333"" or as some call me ""The Earth Watchman"". Earth is a very fascinating place that is constantly changing. I have a passion for learning and understanding these changes and what causes them. If any of these chang","0.8","text_clues","The channel focuses on understanding changes in the Earth and their impact on daily life, which alig","2"
"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","Politics & World News","The official MSNBC YouTube Channel. MSNBC is the premier destination for in-depth analysis of the news, insightful political commentary and diverse perspectives.","0.9","text_clues","The description emphasizes in-depth analysis of news and political commentary, indicating a focus on","5"
"UC-9-kyTW8ZkZNDHQJ6FgpwQ","Music","Music — music performance, lessons, production.","Visit the YouTube Music Channel to find today’s top talent, featured artists, and playlists. Subscribe to see the latest in the music world. This channel was generated automatically by YouTube's video discovery system.","0.95","text_clues","The channel is explicitly titled 'Music' and focuses on today's top talent and playlists, indicating","5"
"UCV-gQcOtKcxOPaPk1MVe4jQ","Music Shed","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UC5ve4DxNMLRXOetCYWFUkYw","Música Progressiva","Music","Canal criado para divulgar a Música Progressiva (Rock Progressivo) de todos os países, estilos e épocas.","0.9","text_clues","The channel focuses on promoting Progressive Rock music from various countries, styles, and eras.","0"
"UC8JT2m0mKEgvEtie3JNKwew","Naked Science","Science","Learn and discover with Naked Science, the channel dedicated to bringing you the world of science and technology. Explore unseen wonders and mysteries, from the edge of the universe to the possibility of alien life, travel through the insid","0.9","text_clues","The channel focuses on exploring scientific concepts and discoveries, as indicated by its descriptio","11"
"UC-_eueKsPcJUPnCguEufWPA","Nate's Tech","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UC_7KM3ANRHy2zhQ_zl-C4XQ","Nathan Cool Photo","Unclassified (sparse)","Real estate photography tutorials, techniques, and industry news.","0","text_clues","sparse_title_and_description","0"
"UC0Z-E_L3z_JLVNuFoS8fefA","National Park Diaries","Education","Parks and Conservation Explainers. National Park Diaries is your home for meaningful, educational stories about National Parks, public lands, and protected places around the world. Here, you can learn all about national parks, public lands,","0.9","text_clues","The channel focuses on educational stories about national parks and conservation, aiming to teach vi","7"
"UCejgtTHroWI5sF_2-fuiF4Q","Nature's Always Right","Home & Garden","Explore gardening, homesteading, regenerative agriculture, and DIY farming with me, Steven. Follow my journey as I build regenerative farms and visit others worldwide. Discover natural techniques for growing vegetables, building soil, raisi","0.95","text_clues","The channel focuses on gardening, homesteading, and regenerative agriculture, which are all key aspe","3"
"UCqZQlzSHbVJrwrn5XvzrzcA","NBC Sports","Sports","NBC Sports Group serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports pro","0.95","text_clues","The channel focuses on premier live sports events, news, and highlights, indicating a strong emphasi","8"
"UCl-Zrl0QhF66lu1aGXaTbfw","Neil Patel","Unclassified (sparse)","Learn digital marketing in just 5 minutes a day.","0","text_clues","sparse_title_and_description","0"
"UCtYKe7-XbaDjpUwcU5x0bLg","neo","Education","Neo creates educational short documentaries about topics ranging from politics, geography, media, society, and more.","0.9","text_clues","The channel creates educational short documentaries on various topics, indicating a focus on teachin","6"
"UCCjG8NtOig0USdrT5D1FpxQ","NewsNation","News","America’s source for fact-based, unbiased news for all Americans. 📺 Find us on your TV: https://www.newsnationnow.com/joinus/ 📱 Download our app: https://nnnow.tv/app For business and partnership inquiries contact business@newsnationnow.c","0.9","text_clues","The channel's description emphasizes being a source for fact-based, unbiased news, indicating a focu","8"
"UCcJceGUaevGlP7s2xzL9akA","Next Level Gardening","Home & Garden","If you’re a beginning gardener or someone who has been growing food and flowers for years, I will help you take your gardening expertise to the next level and have fun doing it. I've been gardening for 30 years, 10 of which I was mentored b","0.95","text_clues","The channel focuses on gardening, sharing expertise and knowledge about growing food and flowers, wh","5"
"UCunQ-SNSI9uOZwrb62po_tQ","Next Level Riding Clinics","How-To & Skills Tutorials","The Next Level Riding Clinics channel is all about informative video’s dedicated to the snowmobile community.","0.9","text_clues","The channel focuses on informative videos dedicated to the snowmobile community, which aligns with p","4"
"UCRmm7T6mAm-QBNvnEaIl3AA","Nick Johnston","Unclassified (sparse)","https://www.patreon.com/nickjohnstonhomework","0","text_clues","sparse_title_and_description","0"
"UCxv1rK6prSp2aoNqNyxD_Vg","Nick Page","Unclassified (sparse)","Landscape photography vlogs, gear and tutorials.","0","text_clues","sparse_title_and_description","0"
"UCX9mv-ifhUnNrRi8qdscFeQ","Nick Powell Photography","Photography","I am a professional photographer based in West Sussex, UK. I specialise in commercial, interior and property photography and 360° virtual tours. #virtualtours #propertyphotography #professional #photography #tutorials","0.9","text_clues","The channel focuses on professional photography, specifically in commercial, interior, and property ","4"
"UCbo-KbSjJDG6JWQ_MTZ_rNA","Nick Saraev","Business — entrepreneurship, marketing, and business strategies.","Hi 👋 I'm Nick. I make money with AI & teach others how they can too. I'm not the best in the world, nor are my accomplishments the most impressive... but some people think I have interesting things to say! To that end, this channel is a wa","0.8","text_clues","The channel focuses on making money with AI, teaching others about online business, and providing ma","10"
"UCxMoaKZtWKFuHGr7LIInOOQ","Nick Stephenson","Business","I'm a USA Today Bestselling author of fiction (thrillers and sci-fi), non-fiction, and I also teach authors how to find their first 10,000 readers. I also run a software company that helps authors build beautiful, conversion-optimised websi","0.9","text_clues","The channel focuses on teaching authors marketing strategies, audience growth, and advertising, whic","7"
"UCkJld-AoXurbT2jDnfM8qiA","Nigel Danson","Photography","I am passionate about landscape photography and the great outdoors. Follow my adventures taking beautiful landscapes in the UK and US. My aim is to inspire with Landscape photography tips and techniques. Follow my journey photographing land","0.9","text_clues","The channel focuses on landscape photography tips and techniques, indicating a strong emphasis on ph","6"
"UCPhq7iR65k0gWcraXgLiY1A","Nigel John Stanford","Music","Music from Nigel Stanford. Cymatics, Audio Visualization, Robotic Instruments from Wellington, New Zealand","0.95","text_clues","The channel features music from Nigel Stanford, focusing on audio visualization and robotic instrume","1"
"UCM2FoYtC-2PQzMr_gDfQnHg","No Film School","Film & TV","Film, TV, and tech news to help make you a better filmmaker.","0.9","text_clues","The channel focuses on film, TV, and tech news specifically aimed at filmmakers, which aligns closel","10"
"UCFPzKZg-By8_DtBJiEDLcJw","NOAPOLOGY","Unclassified (low confidence)","Booking: booking@noapologyband.com Visit our official web site: http://noapologyband.com BAND LINE UP: Daria Zaritskaya - vocals Sergey Sershen - guitars Alex Shturmak - Bass Przemek Nałazek - Drums FOLLOW US ON SOCIAL MEDIA: INSTAGRAM: htt","0.1","text_clues","The channel is a music band, which does not align with the news or PC hardware categories.","2"
"UCUowDOg5xfSWV0hUYeUUbfw","Notepirate","Academic Courses & Lectures","Learn Financial Accounting, Managerial (Cost) Accounting, Intermediate Accounting and Corporate Finance with Notepirate. Short videos, fast paced and clear illustrative examples! Our brand intends to cover every relevant topic which will al","0.9","text_clues","The channel focuses on teaching financial accounting and related subjects, which aligns with structu","6"
"UCjHz5SVHeMT0AViCYZvsGDA","NOVA PBS Official","Science","Blowing your mind since 1974. NOVA is the most-watched primetime science series on television reaching an average of five million viewers weekly. The NOVA website has been pioneering new forms of web-original content since it debuted in ear","0.95","text_clues","The channel focuses on making science accessible and features a long-standing primetime science seri","6"
"UC2mLN9pZNE8_ccLHmA1SHvA","NovationHelp","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UC4eYXhJI4-7wSWc8UNRwD4A","NPR Music","Music","The official YouTube channel for NPR Music featuring Tiny Desk Concerts, live shows, documentaries and more. Find more at www.npr.org/music","0.95","text_clues","The channel features Tiny Desk Concerts, live shows, and documentaries related to music.","1"
"UCHvSoleJlpzZYEHpcn32Xng","NWVideoTours","Unclassified (sparse)","Luxury Real Estate Videos","0","text_clues","sparse_title_and_description","0"
"UCAhcelYvyDAPy0cn_sscWkw","Off Grid In The Pacific North West","Lifestyle","This channel is committed to sharing life and experiences in the Pacific North West. We live off the Grid and Have a growing homestead. Solar power, generator power, wind and hydro power are topics of this channel. We hunt and grow our own ","0.8","text_clues","The channel focuses on off-grid living, homesteading, and personal experiences, which align with lif","4"
"UC5kQUZFCbuZQorVnzS6P_xA","Olivier Girard - the Posture Guy","How-To & Skills Tutorials","🧠 I teach technically minded people how to use their body better — to prevent pain, improve posture, and feel more in control. I'm Olivier Girard, an ergonomist and posture therapist. My approach combines 20+ years of field experience with","0.9","text_clues","The channel focuses on teaching people how to improve their posture and body mechanics, which aligns","7"
"UCdYVQ4i7eZD_GJkL4yxkKCw","Olufemii","Education","Nigerian-American Josh Olufemii founded Olufemii in 2015, with the goal of taking the mystique out of quality video production. Every incredible (and seemly unexplainable) work of art can be broken down into an elemental process. We are a t","0.8","text_clues","The channel focuses on teaching video production techniques and breaking down the processes involved","4"
"UC8JracmfBuygk-myx7lVZnw","On the House - Real Estate Marketing","Business — entrepreneurship, marketing, and business strategies.","The premiere real estate photography channel for Realtors and Property managers focused entirely on Marketing your business to achieve higher sales and profits in this new economy. Learn the difference between crime scene photography and vi","0.9","text_clues","The channel focuses on marketing strategies for real estate professionals to increase sales and prof","8"
"UC0XRm3cLtvjjceli-Oa1X2Q","ONSCENE TV","News — journalism, reporting, and current events.","OnScene.TV is a team composed of highly dedicated photojournalists covering breaking news stories. ONSCENE TV COVERS: LOS ANGELES HOUSTON BAY AREA SAN DIEGO LAS VEGAS PHOENIX WASHINGTON EL PASO PHILADELPHIA BAKERSFIELD Subscribe, and enable","0.95","text_clues","The channel focuses on breaking news stories and is composed of photojournalists, indicating a stron","8"
"UCwpRQ_NrBJvGlwCG__qy9Og","Ordinary Filmmaker","Consumer Tech & Gadgets","I'm just a guy that films, talks, and walks on ordinary ground. My vision is to deliver new,. rumours, informative reviews and tutorials on camera gear, filming techniques and content creation. My commitment to you is to: Deliver a quality ","0.9","text_clues","The channel focuses on camera gear, filming techniques, and content creation, which aligns closely w","12"
"UC2itzMBo0R0kHZ8cF7nrcaA","Oregon Public Broadcasting","How-To & Skills Tutorials","Oregon Public Broadcasting (OPB) is an independent, nonprofit media organization powered by the generous support of members. For more than 100 years, OPB has connected people across Oregon and the Pacific Northwest through the power of a sh","0.7","text_clues","The channel focuses on storytelling and in-depth reporting, which aligns with educational content th","2"
"UCeE3lj6pLX_gCd0Yvns517Q","Ozzy Man Reviews","Film & TV","Reviewing wildlife, sport, WTF viral vids, conducting celeb interviews, and analysing the odd tv show or movie (it all started with GoT in 2014). Bloody tellin' it straight. No bullshit.","0.9","text_clues","The channel reviews wildlife, sport, viral videos, and specifically mentions analyzing TV shows and ","2"
"UCSxR0IZEq1WhTJqAnQGyk4g","Pacific Northwest Weather Watch","Weather","Everything Pacific Northwest Weather! Daily Updates Live Streams Educational Videos","0.95","text_clues","The channel focuses on Pacific Northwest weather with daily updates and live streams, indicating a s","6"
"UCTQnU1zyhvwscc2P5QS-tLw","Pakman Live","Unclassified (sparse)","The David Pakman Show live and lifestyle clips!","0","text_clues","sparse_title_and_description","0"
"UCs030M7gu_Pi2ag9a12oa8w","Pan Rocks!","Unclassified (sparse)","Videos of all things ""Pan Rocks!: The Ultimate Steelpan Rock Show","0","text_clues","sparse_title_and_description","0"
"UCrRttZIypNTA1Mrfwo745Sg","Paramount Plus","Film & TV — movies, TV shows, trailers, reviews.","Now this is peak streaming. The stars have aligned! Paramount+ is the streaming home of SHOWTIME®. Get the Paramount+ Premium Plan - hit movies, can't-miss series, and live sports await. With Paramount+ you can stream over 40,000 episodes a","0.9","text_clues","The channel focuses on streaming content including movies, TV shows, and exclusive originals, which ","9"
"UCQhuXR2O6MpsCHfByBiF10Q","Pavement Repair Products Co.","How-To & Skills Tutorials","The FASTPATCH line of products gives you the tools to repair concrete spalls, break-outs or voids in everything from airport runways, busy highways and roadways, to warehouse buildings, parking lots and sidewalks, and more. With each of the","0.9","text_clues","The channel focuses on providing tools and solutions for repairing concrete and asphalt, which align","4"
"UCpxYSWgxVt3Pyn1ovXsGQ0g","PBS Terra","Science","PBS Terra is the home of science and nature shows from PBS Digital Studios. Subscribe to explore the frontiers of science and tech, our minds and bodies, our planet (and beyond)! Our shows: Weathered: Science Communicator Maiya May investig","0.9","text_clues","The channel focuses on science and nature shows, exploring topics related to the frontiers of scienc","10"
"UCkRhsBbu0tvQrXBtvpl0kIg","Peaches Skin Care","How-To & Skills Tutorials","We want to help you love the skin you're in. You don't need makeup or foundation to cover up your skin if you take care of it properly, and that's what we're here to help you with. Our belief is simple - no peels, no lasers, no injectables,","0.9","text_clues","The channel focuses on helping viewers take care of their skin through natural methods, which aligns","2"
"UCI6GYwCv9ZFkoiUgobwcLzQ","Performance AI","AI Tools & Productivity","Here at Performance AI we strive to help you get the most out of your Tech. More than that we are always going to show you new ways to make your life easier and make more money with AI. Thank you for your support!","0.9","text_clues","The channel focuses on helping users leverage AI to improve their lives and make money, indicating a","7"
"UC4hELpI0Zw3t7ASEGkgkmZA","Peter Barber","Music","Professional singer, music producer, YouTuber, and 1/4 of The Bass Gang.","0.95","text_clues","The channel features a professional singer and music producer, indicating a focus on music performan","1"
"UCaPZyvqGjmxdTUYhyf1zEkQ","Peter Leyden","Technology","Peter Leyden is an expert on new technologies and trends shaping the future. Leyden worked for a series of innovative organizations that helped reinvent the fields of media, business and politics: He was managing editor at the original Wire","0.9","text_clues","The channel focuses on new technologies and trends shaping the future, indicating a strong emphasis ","10"
"UCtM-xct7QQx0dL-swaMzYbg","Peter Lindgren","Photography","Welcome to the channel! I usually talk about videography, photography or Final Cut Pro. And occasionally i do a review about camera gear or drop a vlog for you to enjoy. I am really humbled that there are so many of you that wanna be a part","0.8","text_clues","The channel focuses on videography, photography, and camera gear reviews, which aligns closely with ","4"
"UCXElBPBCkhdDWMmCPMFq_6A","Peter Makholm","How-To & Skills Tutorials","Peter Makholm petermakholm PETER MAKHOLM I am a video creator and gimbal operator. My filmmaking evolves around cinematic motion. I create gimbal tutorials and how to videos about cinematic gimbal movements. I am the founder of the GimbalAc","0.9","text_clues","The channel focuses on creating gimbal tutorials and how-to videos about cinematic gimbal movements,","5"
"UC3DkFux8Iv-aYnTRWzwaiBA","Peter McKinnon","Photography","All things photography, video and being creative with a few too many coffees! For all business related inquiries, please visit www.petermckinnon.com","0.9","text_clues","The channel focuses on photography, video, and creativity, which aligns closely with photography tec","6"
"UCbOh7f6EoY4K-2Vvii-17xg","PHANTOM","Unclassified (sparse)","PHANTOM A ROMEO & CO. MUSIC PROJECT","0","text_clues","sparse_title_and_description","0"
"UC9n0tUXP7QB5ALfg3PFO19A","Photography Pro","Photography","Let's be honest... You didn’t buy an expensive camera to take photos on Auto mode forever. Photography Pro shares photography hacks to get you off the Auto Mode forever. Our practical photography tutorials will help you avoid costly photogr","0.95","text_clues","The channel focuses on photography hacks, tutorials, and tips specifically aimed at improving photog","6"
"UCdQ_ZkYaMe6qPoueUyPQgpQ","Photoshop Training Channel","How-To & Skills Tutorials","Photoshop Tutorials for beginners. Hi, I'm Jesus Ramirez! I'm here to help you learn Adobe Photoshop and Lightroom! The Photoshop Training Channel (PTC) has been around since 2012. You will find professional Adobe Photoshop Tutorials for ph","0.9","text_clues","The channel focuses on providing Photoshop tutorials for beginners, emphasizing practical skills and","6"
"UChYbZdv4UApRyuAwCKMVuYg","Pixel Film Studios","Video Editing","Established in 2006, Aliso Viejo, California-based Pixel Film Studios is an innovative developer of visual effects tools for the post-production and broadcast community. Their products are integrated with popular non-linear editing and comp","0.9","text_clues","The channel focuses on visual effects tools for post-production, specifically for video editing soft","8"
"UCtrdEiQnaRrmseXgggjt3Dw","Plaid Crafts","How-To & Skills Tutorials","We are makers of FolkArt Paint, Mod Podge, Apple Barrel Paint, Bucilla & more! Connect with us across social media (@PlaidCrafts) for craft inspiration, discover DIY ideas, and chances to win Plaid goodies! Don’t forget to tag #PlaidCrafts ","0.9","text_clues","The channel focuses on craft inspiration and DIY ideas, which aligns with practical step-by-step gui","5"
"UCnA2IGSh8jOPPiz20oamKzA","Planet Fitness Beginner","Health & Fitness","For $10 a month and 24/7 access to the gym plus a free trainer anytime you'd like, you'd be crazy not to join Planet Fitness! We're going to show you everything you need to know about joining planet fitness and the basics of working out her","0.9","text_clues","The channel focuses on gym basics and working out, which aligns with health and fitness content.","2"
"UC-MEgsEcEkbSuPWpu4a-PzQ","Plini","Unclassified (sparse)","Bedroom musician from Sydney. I like food and stuff.","0","text_clues","sparse_title_and_description","0"
"UCKRoXz3hHAu2XL_k3Ef4vJQ","Pod Save America","Politics & World News","Pod Save America is a no-bullshit conversation about politics hosted by former Obama aides Jon Favreau, Jon Lovett, Dan Pfeiffer, and Tommy Vietor. It cuts through the noise to break down the week’s news and helps people figure out what mat","0.95","text_clues","The channel focuses on political discussions and analysis, hosted by former political aides, and add","7"
"UCDe08Fs0s0YKJuk5h45csAQ","Polyphia","How-To & Skills Tutorials","Your destination for the best video content for all things Polyphia. Subscribe now to be the first to know when we post new videos!","0.6","text_clues","The channel focuses on video content related to Polyphia, which may include tutorials or guides on m","3"
